Order_ID,Order_Date,Store_Name,City,State,Category,Sub_Category,Product_Name,Quantity_Sold,Unit_Price,Sales,Cost,Profit,Customer_Type,Payment_Mode
ORD004676,13-05-2024,D-Mart Ahmedabad Satellite,Ahmedabad,Gujarat,Grocery,Edible Oil,Fortune Sunflower Oil 1L,4,161.29,645.16,579.23,65.93,Regular,UPI
ORD004677,13-04-2024,D-Mart Lucknow Alambagh,Lucknow,Uttar Pradesh,Grocery,Rice & Pulses,India Gate Basmati Rice 5kg,4,542.14,2168.56,1880.98,287.58,New,UPI
ORD004678,03-05-2024,D-Mart Pune Hadapsar,Pune,Maharashtra,Grocery,Rice & Pulses,Toor Dal 1kg,3,147.7,443.1,381.68,61.42,Regular,Cash
ORD004679,14-03-2024,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Personal Care,Oral Care,Oral-B Toothbrush Pack of 2,3,108,324,260.98,63.02,Regular,Cash
ORD004680,01-11-2025,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Grocery,Spices,Everest Turmeric Powder 200g,12,57.73,692.76,552.24,140.52,New,UPI
ORD004681,26-11-2025,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Personal Care,Skin Care,Ponds Cold Cream 200g,4,199.47,797.88,636.67,161.21,Regular,UPI
ORD004682,15-02-2024,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Household,Cleaning Supplies,Harpic Toilet Cleaner 1L,4,139.99,559.96,479.75,80.21,Regular,UPI
ORD004683,31-08-2025,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Personal Care,Hair Care,Parachute Hair Oil 500ml,2,202.51,405.02,325.7,79.32,Regular,UPI
ORD004684,12-08-2025,D-Mart Indore Rajwada,Indore,Madhya Pradesh,Grocery,Atta & Flour,Aashirvaad Atta 5kg,3,223.16,669.48,611.56,57.92,New,UPI
ORD004685,29-12-2025,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Grocery,Atta & Flour,Aashirvaad Atta 5kg,6,248.01,1488.06,1283.43,204.63,New,UPI
ORD004686,21-10-2024,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Grocery,Beverages,Coca-Cola 1.25L,3,82.75,248.25,205.81,42.44,New,UPI
ORD004687,24-09-2024,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Grocery,Edible Oil,Saffola Gold Oil 1L,4,152.44,609.76,533.24,76.52,New,Card
ORD004688,30-11-2024,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Personal Care,Bath & Body,Lux Body Wash 250ml,3,211.86,635.58,483.84,151.74,Regular,Cash
ORD004689,25-10-2025,D-Mart Delhi Rohini,Delhi,Delhi,Grocery,Spices,MDH Garam Masala 100g,9,89.32,803.88,632.12,171.76,Regular,UPI
ORD004690,04-08-2025,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Grocery,Atta & Flour,Fortune Chakki Atta 10kg,2,468.54,937.08,810.04,127.04,New,UPI
ORD004691,12-12-2024,D-Mart Jaipur Vaishali Nagar,Jaipur,Rajasthan,Electronics,Personal Electronics,Boat Smartwatch,2,2134.16,4268.32,3378.87,889.45,New,UPI
ORD004692,18-08-2024,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Electronics,Personal Electronics,Boat Smartwatch,1,1714.08,1714.08,1228.43,485.65,Regular,UPI
ORD004693,03-08-2025,D-Mart Delhi Dwarka,Delhi,Delhi,Grocery,Snacks & Namkeen,Haldiram Bhujia 400g,7,106.12,742.84,594.9,147.94,New,UPI
ORD004694,24-10-2025,D-Mart Lucknow Alambagh,Lucknow,Uttar Pradesh,Electronics,Kitchen Appliances,Bajaj Induction Cooktop,2,2249.34,4498.68,3863.69,634.99,Regular,UPI
ORD004695,10-11-2024,D-Mart Delhi Dwarka,Delhi,Delhi,Grocery,Edible Oil,Fortune Sunflower Oil 1L,5,152.67,763.35,674.25,89.1,New,UPI
ORD004696,08-06-2025,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Grocery,Tea & Coffee,Tata Tea Gold 1kg,8,490.53,3924.24,3361.53,562.71,Regular,UPI
ORD004697,10-11-2024,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Household,Cleaning Supplies,Vim Dishwash Bar Pack of 3,3,67.29,201.87,160.06,41.81,Regular,UPI
ORD004698,16-12-2024,D-Mart Pune Hadapsar,Pune,Maharashtra,Grocery,Snacks & Namkeen,Haldiram Bhujia 400g,2,101.63,203.26,163.02,40.24,Regular,Card
ORD004699,24-01-2025,D-Mart Lucknow Gomti Nagar,Lucknow,Uttar Pradesh,Fashion,Footwear,Women's Sandals,2,951.17,1902.34,1314.73,587.61,Regular,Card
ORD004700,15-09-2025,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Household,Storage & Organizers,Wardrobe Organizer Set,4,696.09,2784.36,2031.59,752.77,New,UPI
ORD004701,16-12-2025,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Household,Home Decor,LED String Lights,4,313.74,1254.96,891.3,363.66,Regular,UPI
ORD004702,26-11-2024,D-Mart Lucknow Alambagh,Lucknow,Uttar Pradesh,Grocery,Atta & Flour,Aashirvaad Atta 5kg,6,240.94,1445.64,1261.61,184.03,New,UPI
ORD004703,19-10-2024,D-Mart Pune Kothrud,Pune,Maharashtra,Household,Kitchenware,Stainless Steel Tiffin Box,6,349.09,2094.54,1560.01,534.53,Regular,UPI
ORD004704,31-10-2024,D-Mart Pune Kothrud,Pune,Maharashtra,Grocery,Atta & Flour,Patanjali Multigrain Atta 5kg,11,284.42,3128.62,2541.01,587.61,New,Cash
ORD004705,05-05-2024,D-Mart Pune Wakad,Pune,Maharashtra,Household,Home Decor,Wall Clock,3,552.39,1657.17,1134.8,522.37,Regular,Card
ORD004706,02-10-2024,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Personal Care,Oral Care,Colgate Strong Teeth 200g,7,95.41,667.87,587.88,79.99,New,UPI
ORD004707,21-03-2024,D-Mart Pune Hadapsar,Pune,Maharashtra,Electronics,Home Appliances,Bajaj Room Heater,2,1353.19,2706.38,2165.06,541.32,Regular,UPI
ORD004708,20-11-2024,D-Mart Pune Wakad,Pune,Maharashtra,Fashion,Men's Wear,Men's Denim Jeans,4,1142.55,4570.2,3032.28,1537.92,Regular,Card
ORD004709,06-06-2024,D-Mart Mumbai Mulund,Mumbai,Maharashtra,Personal Care,Skin Care,Nivea Body Lotion 400ml,3,330.23,990.69,800.99,189.7,New,Cash
ORD004710,21-10-2024,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Household,Cleaning Supplies,Surf Excel Detergent 1kg,1,171.66,171.66,138.8,32.86,New,UPI
ORD004711,01-10-2025,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Personal Care,Skin Care,Nivea Body Lotion 400ml,1,353.01,353.01,277.21,75.8,New,Card
ORD004712,19-08-2024,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Grocery,Snacks & Namkeen,Haldiram Bhujia 400g,7,107.01,749.07,578.06,171.01,New,UPI
ORD004713,14-04-2025,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Fashion,Women's Wear,Women's Kurti,3,527.85,1583.55,963.01,620.54,Regular,UPI
ORD004714,10-11-2025,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Grocery,Tea & Coffee,Nescafe Classic Coffee 200g,4,303.95,1215.8,1000.39,215.41,Regular,Card
ORD004715,05-03-2025,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Grocery,Atta & Flour,Fortune Chakki Atta 10kg,5,467.63,2338.15,1999.17,338.98,Regular,Card
ORD004716,02-07-2024,D-Mart Indore Rajwada,Indore,Madhya Pradesh,Grocery,Rice & Pulses,Toor Dal 1kg,2,157.93,315.86,273.8,42.06,New,UPI
ORD004717,20-10-2024,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Fashion,Footwear,Men's Sports Shoes,4,1332.42,5329.68,3677.41,1652.27,New,UPI
ORD004718,25-03-2025,D-Mart Indore Rajwada,Indore,Madhya Pradesh,Personal Care,Hair Care,Dove Shampoo 650ml,2,436.76,873.52,742.99,130.53,Regular,UPI
ORD004719,07-01-2025,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Electronics,Home Appliances,Crompton Table Fan,1,1391.84,1391.84,1129.56,262.28,Regular,UPI
ORD004720,19-05-2024,D-Mart Lucknow Alambagh,Lucknow,Uttar Pradesh,Fashion,Women's Wear,Women's Saree,2,1133.59,2267.18,1546.4,720.78,Regular,UPI
ORD004721,27-11-2024,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Grocery,Atta & Flour,Aashirvaad Atta 5kg,9,253.79,2284.11,1993.22,290.89,Regular,Card
ORD004722,11-02-2025,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Grocery,Beverages,Frooti 1L,6,72.65,435.9,360.49,75.41,Regular,Card
ORD004723,07-09-2024,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Household,Home Decor,Wall Clock,2,546.49,1092.98,780.77,312.21,Regular,Cash
ORD004724,14-04-2025,D-Mart Pune Hadapsar,Pune,Maharashtra,Household,Kitchenware,Tupperware Storage Set,3,626.72,1880.16,1376.2,503.96,Regular,Card
ORD004725,08-03-2024,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Electronics,Mobile Accessories,Bluetooth Earphones,2,1268.77,2537.54,1777.67,759.87,New,UPI
ORD004726,17-10-2024,D-Mart Pune Wakad,Pune,Maharashtra,Grocery,Edible Oil,Saffola Gold Oil 1L,2,173.35,346.7,314.05,32.65,Regular,UPI
ORD004727,05-10-2025,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Personal Care,Bath & Body,Lux Body Wash 250ml,2,180.63,361.26,310.67,50.59,Regular,UPI
ORD004728,30-08-2024,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Fashion,Kids Wear,Kids T-Shirt,2,421.1,842.2,512.22,329.98,Regular,Card
ORD004729,07-04-2025,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Household,Storage & Organizers,Plastic Storage Box 20L,5,400.92,2004.6,1482.42,522.18,Regular,UPI
ORD004730,14-11-2024,D-Mart Delhi Rohini,Delhi,Delhi,Grocery,Spices,MDH Garam Masala 100g,4,91.47,365.88,284.39,81.49,Regular,UPI
ORD004731,10-10-2024,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Grocery,Beverages,Coca-Cola 1.25L,3,76.99,230.97,193.81,37.16,Regular,Card
ORD004732,16-11-2025,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Household,Storage & Organizers,Plastic Storage Box 20L,5,510.4,2552,1773.96,778.04,Regular,Card
ORD004733,20-10-2024,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Personal Care,Oral Care,Oral-B Toothbrush Pack of 2,3,94.34,283.02,226.46,56.56,New,Card
ORD004734,11-08-2024,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Household,Storage & Organizers,Wardrobe Organizer Set,5,475.14,2375.7,1713.1,662.6,Regular,Card
ORD004735,14-11-2025,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Personal Care,Bath & Body,Dettol Soap Pack of 4,1,152.68,152.68,116.67,36.01,Regular,Cash
ORD004736,19-08-2025,D-Mart Delhi Rohini,Delhi,Delhi,Grocery,Atta & Flour,Patanjali Multigrain Atta 5kg,7,265,1855,1645.84,209.16,Regular,Cash
ORD004737,21-06-2025,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Grocery,Edible Oil,Fortune Sunflower Oil 1L,6,149.14,894.84,829.54,65.3,Regular,Card
ORD004738,18-02-2024,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Grocery,Beverages,Coca-Cola 1.25L,7,70.41,492.87,417.25,75.62,Regular,UPI
ORD004739,02-05-2024,D-Mart Ahmedabad Satellite,Ahmedabad,Gujarat,Household,Cleaning Supplies,Vim Dishwash Bar Pack of 3,4,70.32,281.28,230.61,50.67,New,Cash
ORD004740,10-05-2025,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Grocery,Atta & Flour,Patanjali Multigrain Atta 5kg,6,260.08,1560.48,1349.62,210.86,Regular,Card
ORD004741,17-07-2024,D-Mart Jaipur Vaishali Nagar,Jaipur,Rajasthan,Personal Care,Skin Care,Nivea Body Lotion 400ml,3,329.7,989.1,798.32,190.78,Regular,Cash
ORD004742,02-08-2024,D-Mart Ahmedabad Satellite,Ahmedabad,Gujarat,Household,Cleaning Supplies,Surf Excel Detergent 1kg,2,165.5,331,284.73,46.27,New,Card
ORD004743,19-09-2025,D-Mart Lucknow Gomti Nagar,Lucknow,Uttar Pradesh,Personal Care,Bath & Body,Lux Body Wash 250ml,2,191.56,383.12,310.2,72.92,Regular,UPI
ORD004744,24-09-2024,D-Mart Lucknow Gomti Nagar,Lucknow,Uttar Pradesh,Electronics,Home Appliances,Crompton Table Fan,2,1295.68,2591.36,1996.36,595,Regular,UPI
ORD004745,09-03-2024,D-Mart Lucknow Alambagh,Lucknow,Uttar Pradesh,Personal Care,Hair Care,Dove Shampoo 650ml,1,422.12,422.12,346.56,75.56,Regular,UPI
ORD004746,05-02-2024,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Personal Care,Skin Care,Ponds Cold Cream 200g,5,204.33,1021.65,819.84,201.81,Regular,UPI
ORD004747,26-11-2024,D-Mart Delhi Dwarka,Delhi,Delhi,Household,Home Decor,Wall Clock,1,353.99,353.99,257.52,96.47,Regular,Card
ORD004748,19-04-2025,D-Mart Pune Wakad,Pune,Maharashtra,Household,Cleaning Supplies,Harpic Toilet Cleaner 1L,4,149.29,597.16,485.47,111.69,Regular,Cash
ORD004749,29-10-2025,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Electronics,Home Appliances,Bajaj Room Heater,1,1587.24,1587.24,1233.01,354.23,Regular,Card
ORD004750,13-04-2024,D-Mart Pune Wakad,Pune,Maharashtra,Personal Care,Skin Care,Ponds Cold Cream 200g,4,180.09,720.36,551.62,168.74,New,Cash
ORD004751,05-07-2024,D-Mart Pune Kothrud,Pune,Maharashtra,Grocery,Edible Oil,Saffola Gold Oil 1L,8,151.7,1213.6,1080.99,132.61,Regular,UPI
ORD004752,29-01-2025,D-Mart Pune Hadapsar,Pune,Maharashtra,Household,Storage & Organizers,Plastic Storage Box 20L,1,527.56,527.56,404.78,122.78,New,UPI
ORD004753,27-10-2024,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Grocery,Atta & Flour,Aashirvaad Atta 5kg,11,245.1,2696.1,2484.91,211.19,Regular,Card
ORD004754,19-12-2024,D-Mart Pune Wakad,Pune,Maharashtra,Electronics,Kitchen Appliances,Bajaj Induction Cooktop,1,2031.68,2031.68,1649.91,381.77,Regular,Card
ORD004755,19-11-2025,D-Mart Delhi Dwarka,Delhi,Delhi,Grocery,Beverages,Frooti 1L,1,65.14,65.14,56.93,8.21,Regular,UPI
ORD004756,13-02-2025,D-Mart Lucknow Gomti Nagar,Lucknow,Uttar Pradesh,Grocery,Edible Oil,Fortune Sunflower Oil 1L,2,142.11,284.22,255.56,28.66,New,Card
ORD004757,16-11-2024,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Personal Care,Oral Care,Colgate Strong Teeth 200g,3,106.77,320.31,266.07,54.24,Regular,UPI
ORD004758,24-12-2025,D-Mart Pune Kothrud,Pune,Maharashtra,Personal Care,Hair Care,Parachute Hair Oil 500ml,2,205.91,411.82,331.87,79.95,New,Card
ORD004759,03-03-2024,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Grocery,Rice & Pulses,Toor Dal 1kg,6,142.8,856.8,734.82,121.98,Regular,Card
ORD004760,22-11-2025,D-Mart Ahmedabad Satellite,Ahmedabad,Gujarat,Grocery,Snacks & Namkeen,Lays Classic 90g,5,20.96,104.8,87.77,17.03,New,UPI
ORD004761,02-01-2025,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Fashion,Kids Wear,Kids Frock,3,638.05,1914.15,1206.78,707.37,Regular,Cash
ORD004762,04-01-2025,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Grocery,Spices,Everest Turmeric Powder 200g,7,65.06,455.42,355.42,100,New,Card
ORD004763,18-11-2025,D-Mart Delhi Rohini,Delhi,Delhi,Grocery,Spices,Everest Turmeric Powder 200g,7,63.91,447.37,363.67,83.7,Regular,UPI
ORD004764,07-01-2025,D-Mart Mumbai Mulund,Mumbai,Maharashtra,Fashion,Women's Wear,Women's Saree,1,1883.16,1883.16,1258.34,624.82,Regular,UPI
ORD004765,24-11-2024,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Grocery,Beverages,Frooti 1L,3,65.11,195.33,163.33,32,Regular,UPI
ORD004766,12-09-2024,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Fashion,Men's Wear,Men's Cotton Casual Shirt,3,995.64,2986.92,1897.95,1088.97,Regular,UPI
ORD004767,30-05-2025,D-Mart Lucknow Alambagh,Lucknow,Uttar Pradesh,Personal Care,Bath & Body,Lux Body Wash 250ml,3,199.87,599.61,474.43,125.18,Regular,UPI
ORD004768,08-03-2025,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Grocery,Rice & Pulses,Toor Dal 1kg,1,146.34,146.34,128.22,18.12,New,Card
ORD004769,22-07-2024,D-Mart Lucknow Gomti Nagar,Lucknow,Uttar Pradesh,Grocery,Spices,Everest Turmeric Powder 200g,1,56.39,56.39,45.57,10.82,New,UPI
ORD004770,18-07-2025,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Household,Kitchenware,Stainless Steel Tiffin Box,1,503.38,503.38,380.68,122.7,Regular,UPI
ORD004771,15-05-2025,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Household,Home Decor,Wall Clock,4,423.63,1694.52,1208.23,486.29,Regular,Cash
ORD004772,09-11-2024,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Personal Care,Hair Care,Parachute Hair Oil 500ml,1,220.37,220.37,189.2,31.17,Regular,UPI
ORD004773,05-01-2024,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Fashion,Women's Wear,Women's Kurti,3,653.6,1960.8,1284.72,676.08,Regular,Card
ORD004774,27-11-2024,D-Mart Delhi Rohini,Delhi,Delhi,Grocery,Beverages,Coca-Cola 1.25L,11,80.5,885.5,770.87,114.63,New,Card
ORD004775,07-01-2024,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Fashion,Kids Wear,Kids Frock,3,405.14,1215.42,807.5,407.92,Regular,UPI
ORD004776,12-03-2024,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Grocery,Snacks & Namkeen,Haldiram Bhujia 400g,6,92.14,552.84,430.23,122.61,Regular,UPI
ORD004777,21-11-2024,D-Mart Lucknow Gomti Nagar,Lucknow,Uttar Pradesh,Household,Kitchenware,Tupperware Storage Set,5,850.11,4250.55,3139.06,1111.49,New,Card
ORD004778,17-03-2024,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Household,Cleaning Supplies,Surf Excel Detergent 1kg,3,173.72,521.16,436.11,85.05,Regular,UPI
ORD004779,15-09-2024,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Electronics,Home Appliances,Havells Ceiling Fan 1200mm,2,2467.81,4935.62,4049.77,885.85,New,Card
ORD004780,26-05-2025,D-Mart Delhi Rohini,Delhi,Delhi,Grocery,Atta & Flour,Fortune Chakki Atta 10kg,8,460.07,3680.56,3237.51,443.05,Regular,UPI
ORD004781,07-10-2024,D-Mart Indore Rajwada,Indore,Madhya Pradesh,Grocery,Edible Oil,Fortune Sunflower Oil 1L,3,149.71,449.13,413.21,35.92,Regular,Card
ORD004782,30-12-2025,D-Mart Lucknow Gomti Nagar,Lucknow,Uttar Pradesh,Household,Cleaning Supplies,Harpic Toilet Cleaner 1L,5,153.71,768.55,621.13,147.42,Regular,Card
ORD004783,16-11-2025,D-Mart Pune Kothrud,Pune,Maharashtra,Fashion,Men's Wear,Men's Cotton Casual Shirt,2,693.78,1387.56,890.05,497.51,New,UPI
ORD004784,21-03-2025,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Personal Care,Skin Care,Ponds Cold Cream 200g,3,211.5,634.5,520.99,113.51,Regular,UPI
ORD004785,09-12-2025,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Electronics,Home Appliances,Havells Ceiling Fan 1200mm,1,2200.49,2200.49,1745.22,455.27,Regular,Card
ORD004786,29-10-2025,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Grocery,Atta & Flour,Fortune Chakki Atta 10kg,3,446.7,1340.1,1149.72,190.38,Regular,Cash
ORD004787,11-10-2024,D-Mart Jaipur Vaishali Nagar,Jaipur,Rajasthan,Grocery,Edible Oil,Fortune Sunflower Oil 1L,5,160.04,800.2,700.67,99.53,New,UPI
ORD004788,22-08-2025,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Personal Care,Bath & Body,Dettol Soap Pack of 4,5,160.51,802.55,650.83,151.72,Regular,UPI
ORD004789,08-05-2024,D-Mart Pune Wakad,Pune,Maharashtra,Grocery,Rice & Pulses,Moong Dal 1kg,4,125.97,503.88,430.18,73.7,Regular,Cash
ORD004790,23-06-2025,D-Mart Delhi Rohini,Delhi,Delhi,Household,Home Decor,Wall Clock,1,388.11,388.11,247.51,140.6,Regular,UPI
ORD004791,25-12-2024,D-Mart Pune Hadapsar,Pune,Maharashtra,Personal Care,Skin Care,Ponds Cold Cream 200g,4,182.54,730.16,614.62,115.54,Regular,UPI
ORD004792,17-01-2024,D-Mart Lucknow Gomti Nagar,Lucknow,Uttar Pradesh,Grocery,Beverages,Frooti 1L,3,72.4,217.2,183.09,34.11,Regular,Cash
ORD004793,13-09-2024,D-Mart Delhi Rohini,Delhi,Delhi,Personal Care,Bath & Body,Lux Body Wash 250ml,1,218.52,218.52,170.78,47.74,Regular,Cash
ORD004794,30-11-2025,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Personal Care,Skin Care,Ponds Cold Cream 200g,6,186.96,1121.76,885.36,236.4,Regular,Card
ORD004795,09-10-2024,D-Mart Indore Vijay Nagar,Indore,Madhya Pradesh,Grocery,Beverages,Coca-Cola 1.25L,9,83.96,755.64,656.22,99.42,New,UPI
ORD004796,20-06-2024,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Personal Care,Bath & Body,Lux Body Wash 250ml,4,211.12,844.48,702.84,141.64,Regular,Card
ORD004797,26-06-2024,D-Mart Jaipur Vaishali Nagar,Jaipur,Rajasthan,Household,Cleaning Supplies,Vim Dishwash Bar Pack of 3,2,74.56,149.12,123.51,25.61,Regular,Card
ORD004798,17-12-2024,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Grocery,Snacks & Namkeen,Haldiram Bhujia 400g,4,93.16,372.64,291.23,81.41,Regular,UPI
ORD004799,19-10-2025,D-Mart Delhi Dwarka,Delhi,Delhi,Electronics,Home Appliances,Bajaj Room Heater,3,1389.24,4167.72,3429.29,738.43,Regular,UPI
ORD004800,29-08-2025,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Electronics,Kitchen Appliances,Bajaj Induction Cooktop,2,2180.59,4361.18,3428.74,932.44,New,UPI
ORD004801,24-11-2024,D-Mart Jaipur Malviya Nagar,Jaipur,Rajasthan,Electronics,Personal Electronics,Boat Smartwatch,3,2096.89,6290.67,4593.58,1697.09,New,Card
ORD004802,16-07-2024,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Fashion,Women's Wear,Women's Kurti,2,552.51,1105.02,740.37,364.65,Regular,Cash
ORD004803,14-02-2024,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Grocery,Snacks & Namkeen,Haldiram Bhujia 400g,1,106.61,106.61,84.15,22.46,New,UPI
ORD004804,05-12-2024,D-Mart Delhi Rohini,Delhi,Delhi,Grocery,Snacks & Namkeen,Haldiram Bhujia 400g,1,97.72,97.72,78.86,18.86,Regular,Card
ORD004805,09-10-2025,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Fashion,Footwear,Men's Sports Shoes,1,1523.78,1523.78,1114.97,408.81,New,UPI
ORD004806,05-08-2025,D-Mart Mumbai Borivali,Mumbai,Maharashtra,Fashion,Women's Wear,Women's Kurti,1,803.26,803.26,539.6,263.66,Regular,UPI
ORD004807,13-11-2024,D-Mart Lucknow Gomti Nagar,Lucknow,Uttar Pradesh,Fashion,Footwear,Men's Sports Shoes,1,1677.26,1677.26,1162.7,514.56,Regular,Card
ORD004808,29-03-2025,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Electronics,Kitchen Appliances,Philips Electric Kettle 1.5L,2,1309.09,2618.18,2025.6,592.58,Regular,UPI
ORD004809,23-11-2024,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Grocery,Beverages,Coca-Cola 1.25L,3,77.49,232.47,202.49,29.98,New,Cash
ORD004810,16-03-2025,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Grocery,Atta & Flour,Fortune Chakki Atta 10kg,8,422.35,3378.8,2947.51,431.29,Regular,Cash
ORD004811,17-01-2025,D-Mart Mumbai Andheri,Mumbai,Maharashtra,Fashion,Kids Wear,Kids T-Shirt,3,487.59,1462.77,909.69,553.08,New,Cash
ORD004812,20-06-2025,D-Mart Delhi Lajpat Nagar,Delhi,Delhi,Personal Care,Bath & Body,Lux Body Wash 250ml,1,194.48,194.48,153.97,40.51,New,UPI
ORD004813,08-01-2025,D-Mart Ahmedabad Satellite,Ahmedabad,Gujarat,Household,Home Decor,Wall Clock,4,379.04,1516.16,1043.82,472.34,Regular,Cash
ORD004814,25-11-2025,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Grocery,Rice & Pulses,Toor Dal 1kg,3,160.51,481.53,416.64,64.89,New,Cash
ORD004815,20-11-2024,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Personal Care,Skin Care,Ponds Cold Cream 200g,3,218.78,656.34,535.71,120.63,New,UPI
ORD004816,16-01-2024,D-Mart Ahmedabad Maninagar,Ahmedabad,Gujarat,Grocery,Atta & Flour,Fortune Chakki Atta 10kg,6,467.1,2802.6,2556.24,246.36,New,UPI
ORD004817,11-08-2024,D-Mart Hyderabad Dilsukhnagar,Hyderabad,Telangana,Grocery,Spices,Everest Turmeric Powder 200g,6,59.09,354.54,288.61,65.93,Regular,UPI
ORD004818,01-01-2025,D-Mart Jaipur Tonk Road,Jaipur,Rajasthan,Household,Cleaning Supplies,Harpic Toilet Cleaner 1L,2,157.66,315.32,254.67,60.65,New,UPI
ORD004819,09-02-2025,D-Mart Pune Kothrud,Pune,Maharashtra,Electronics,Personal Electronics,Portable LED Lamp,2,430.07,860.14,572.85,287.29,Regular,UPI
ORD004820,20-02-2025,D-Mart Lucknow Alambagh,Lucknow,Uttar Pradesh,Grocery,Atta & Flour,Patanjali Multigrain Atta 5kg,5,262.24,1311.2,1111.16,200.04,New,Card
ORD004821,22-07-2025,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Grocery,Beverages,Coca-Cola 1.25L,7,79.77,558.39,454.24,104.15,Regular,UPI
ORD004822,14-09-2024,D-Mart Delhi Rohini,Delhi,Delhi,Personal Care,Hair Care,Dove Shampoo 650ml,4,418.83,1675.32,1387.14,288.18,New,UPI
ORD004823,04-06-2025,D-Mart Hyderabad Kukatpally,Hyderabad,Telangana,Grocery,Atta & Flour,Patanjali Multigrain Atta 5kg,6,256.78,1540.68,1297.47,243.21,Regular,UPI
